concept_id,indicator,model_id,series_id,year,value,unit,mapped_unit,observation_status,result_available,source_file,source_sheet,source_cell,source_formula,method,price_basis,scope,sign_convention,definition_group,vintage_id,time_aggregation,mapping_note,technical_interpretation,source_record
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_macro,gdp_nonoil_realg,2028,3.976036052956026,%,%,original_formula_forecast,true,MOE SNA.xlsx,ÜDM sahələr üzrə,AM364,,portable_original_workbook_formula;forecast,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,ministry_supplied_original_2025_expected,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""gdp_nonoil_realg"",""concept"":""Non-oil GDP real growth market-price weighting"",""unit"":""%"",""frequency"":""annual"",""year"":2028,""value"":3.976036052956026,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""ÜDM sahələr üzrə"",""source_cell"":""AM364"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR1"",""FR2""]}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_macro,gdp_nonoil_realg,2029,3.561979885174227,%,%,original_formula_forecast,true,MOE SNA.xlsx,ÜDM sahələr üzrə,AN364,,portable_original_workbook_formula;forecast,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,ministry_supplied_original_2025_expected,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""gdp_nonoil_realg"",""concept"":""Non-oil GDP real growth market-price weighting"",""unit"":""%"",""frequency"":""annual"",""year"":2029,""value"":3.561979885174227,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""ÜDM sahələr üzrə"",""source_cell"":""AN364"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR1"",""FR2""]}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_macro,gdp_nonoil_realg,2030,1.49619808113309,%,%,original_formula_forecast,true,MOE SNA.xlsx,ÜDM sahələr üzrə,AO364,,portable_original_workbook_formula;forecast,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,ministry_supplied_original_2025_expected,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_macro"",""scenario_id"":""baseline"",""vintage_id"":""ministry_supplied_original_2025_expected"",""series_id"":""gdp_nonoil_realg"",""concept"":""Non-oil GDP real growth market-price weighting"",""unit"":""%"",""frequency"":""annual"",""year"":2030,""value"":1.49619808113309,""status"":""run_calculated"",""source_file"":""MOE SNA.xlsx"",""source_sheet"":""ÜDM sahələr üzrə"",""source_cell"":""AO364"",""method"":""portable_original_workbook_formula;forecast"",""data_status"":""original_formula_forecast"",""source_value_type"":""formula_calculated"",""reporting_role"":""canonical_source_control"",""parent_vintage_id"":""ministry_supplied_original_2025_expected"",""input_vintage_id"":"""",""fr_ids"":[""FR1"",""FR2""]}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_macro,gdp_nonoil_realg,2031,,%,%,No mapped saved result,false,,,,,,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,ministry_2024_history_2025_expected,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2024,6.2000000000000055,percent,%,legacy_historical_input,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,R13,(R12/Q12-1)*100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2024,""value"":6.2000000000000055,""status"":""run_calculated"",""data_status"":""legacy_historical_input"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""R13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2025,4.552211631415787,percent,%,original_forecast,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,S13,S12/R12*100-100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2025,""value"":4.552211631415787,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""S13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2026,5.002073408188494,percent,%,original_forecast,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,T13,T12/S12*100-100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2026,""value"":5.002073408188494,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""T13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2027,4.771425736098962,percent,%,original_forecast,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,U13,U12/T12*100-100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2027,""value"":4.771425736098962,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""U13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2028,4.9814908121382615,percent,%,original_forecast,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,V13,V12/U12*100-100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2028,""value"":4.9814908121382615,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""V13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2029,4.884827887628603,percent,%,original_forecast,true,CAEM.xlsb / native formula export,1a. Real GDP - Production,W13,W12/V12*100-100,"exact native sheet output, year header independently checked",volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,original_CAEM_2024_actual_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""ministry_caem"",""scenario_id"":""baseline"",""vintage_id"":""original_CAEM_2024_actual_2025_forecast"",""series_id"":""nonoil_gdp_growth"",""concept"":""Real non-oil GDP growth, source CAEM coverage"",""unit"":""percent"",""frequency"":""annual"",""year"":2029,""value"":4.884827887628603,""status"":""run_calculated"",""data_status"":""original_forecast"",""source_file"":""CAEM.xlsb / native formula export"",""source_sheet"":""1a. Real GDP - Production"",""source_cell"":""W13"",""method"":""exact native sheet output, year header independently checked"",""fr_id"":""FR01"",""error"":null,""fr_ids"":[],""coverage_scope"":""associated_model_indicator"",""price_basis"":""source-defined; see source formula"",""unit_scale_unresolved"":false,""source_atom_id"":"""",""caveat"":""Associated model indicator; not proof of a direct FR atom."",""source_value_type"":""formula_calculated""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2030,,%,%,No mapped saved result,false,,,,,,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,caem_2024_history_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,ministry_caem,nonoil_gdp_growth,2031,,%,%,No mapped saved result,false,,,,,,volume market weights,market GDP including net taxes,signed growth,market_nonoil_growth,caem_2024_history_2025_forecast,,,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2024,6.197072,%,%,observed_source,true,models/oxlon/notebooks/FR01.ipynb,FR01 output,cell 86,,OXLON pipeline; source=ours; kind=actual; data_layer statutory workbook extraction,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon-run-20260917T131252Z,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""nonoil_realg"",""concept"":""Non-oil-gas real growth"",""unit"":""%"",""frequency"":""annual"",""year"":2024,""value"":6.197072,""status"":""observed_source"",""source_file"":""models/oxlon/notebooks/FR01.ipynb"",""source_sheet"":""FR01 output"",""source_cell"":""cell 86"",""method"":""OXLON pipeline; source=ours; kind=actual; data_layer statutory workbook extraction"",""primary_source_file"":""models/oxlon/data/cache/vereq_long.csv"",""primary_source_sheet"":""2.4.1.1."",""primary_source_cell"":""row=12;year=2024"",""transformation"":""data_layer statutory workbook extraction"",""fr_ids"":[""FR1""],""data_status"":""observed_source""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2025,2.7,%,%,observed_official,true,models/oxlon/notebooks/FR01.ipynb,FR01 output,cell 86,,OXLON pipeline; source=ours; kind=actual; official 2025 actual replacement,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon-run-20260917T131252Z,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""oxlon.corrected.20260917"",""scenario_id"":""baseline"",""vintage_id"":""oxlon-run-20260917T131252Z"",""series_id"":""nonoil_realg"",""concept"":""Non-oil-gas real growth"",""unit"":""%"",""frequency"":""annual"",""year"":2025,""value"":2.7,""status"":""observed_official"",""source_file"":""models/oxlon/notebooks/FR01.ipynb"",""source_sheet"":""FR01 output"",""source_cell"":""cell 86"",""method"":""OXLON pipeline; source=ours; kind=actual; official 2025 actual replacement"",""primary_source_file"":""models/oxlon/data/official_2025_actuals.csv"",""primary_source_sheet"":""official_2025_actuals"",""primary_source_cell"":""series=nonoil_realg;year=2025"",""transformation"":""official 2025 actual replacement"",""fr_ids"":[""FR1""],""data_status"":""observed_official""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2026,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2027,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2028,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2029,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2030,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,oxlon.corrected.20260917,nonoil_realg,2031,,%,%,No mapped saved result,false,,,,,,history source growth; forecast basic-price VA aggregate,FR2 non-oil VA forecast growth,signed growth,,oxlon_corrected_latest_mixed_releases,,2024/25 historical actuals do not establish forecast market-price weighting; FR02 explicitly discloses the VA aggregate publication convention.,"Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,imf_articleiv_benchmark,nonoil_realg,2024,,%,%,No mapped saved result,false,,,,,,volume growth,IMF nonhydrocarbon GDP classification,signed change,market_nonoil_growth,IMF_26_112_released_2026_05_26,annual volume growth,"Published Table 1 reference; 2025 staff estimate, 2026–2031 projections. No separate IMF engine was supplied.","Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.",{}
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,imf_articleiv_benchmark,nonoil_realg,2025,2.7,%,%,IMF estimate,true,sources/imf/1azeea2026001.pdf,"Table 1, PDF page 28, printed page 22",year column 2025,,Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model,volume growth,IMF nonhydrocarbon GDP classification,signed change,market_nonoil_growth,IMF_26_112_released_2026_05_26,annual volume growth,"Published Table 1 reference; 2025 staff estimate, 2026–2031 projections. No separate IMF engine was supplied.","Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""imf_articleiv_benchmark"",""scenario_id"":""Table1"",""vintage_id"":""IMF_26_112_released_2026_05_26"",""series_id"":""nonoil_realg"",""concept"":""Non-oil sector real growth (IMF definition)"",""unit"":""%"",""frequency"":""annual"",""year"":2025,""value"":2.7,""status"":""staff_estimate"",""data_status"":""IMF estimate"",""source_file"":""sources/imf/1azeea2026001.pdf"",""source_sheet"":""Table 1, PDF page 28, printed page 22"",""source_cell"":""year column 2025"",""method"":""Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model"",""fr_id"":""FR1""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,imf_articleiv_benchmark,nonoil_realg,2026,3.7,%,%,IMF published projection,true,sources/imf/1azeea2026001.pdf,"Table 1, PDF page 28, printed page 22",year column 2026,,Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model,volume growth,IMF nonhydrocarbon GDP classification,signed change,market_nonoil_growth,IMF_26_112_released_2026_05_26,annual volume growth,"Published Table 1 reference; 2025 staff estimate, 2026–2031 projections. No separate IMF engine was supplied.","Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""imf_articleiv_benchmark"",""scenario_id"":""Table1"",""vintage_id"":""IMF_26_112_released_2026_05_26"",""series_id"":""nonoil_realg"",""concept"":""Non-oil sector real growth (IMF definition)"",""unit"":""%"",""frequency"":""annual"",""year"":2026,""value"":3.7,""status"":""published_benchmark_projection"",""data_status"":""IMF published projection"",""source_file"":""sources/imf/1azeea2026001.pdf"",""source_sheet"":""Table 1, PDF page 28, printed page 22"",""source_cell"":""year column 2026"",""method"":""Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model"",""fr_id"":""FR1""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,imf_articleiv_benchmark,nonoil_realg,2027,3.6,%,%,IMF published projection,true,sources/imf/1azeea2026001.pdf,"Table 1, PDF page 28, printed page 22",year column 2027,,Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model,volume growth,IMF nonhydrocarbon GDP classification,signed change,market_nonoil_growth,IMF_26_112_released_2026_05_26,annual volume growth,"Published Table 1 reference; 2025 staff estimate, 2026–2031 projections. No separate IMF engine was supplied.","Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""imf_articleiv_benchmark"",""scenario_id"":""Table1"",""vintage_id"":""IMF_26_112_released_2026_05_26"",""series_id"":""nonoil_realg"",""concept"":""Non-oil sector real growth (IMF definition)"",""unit"":""%"",""frequency"":""annual"",""year"":2027,""value"":3.6,""status"":""published_benchmark_projection"",""data_status"":""IMF published projection"",""source_file"":""sources/imf/1azeea2026001.pdf"",""source_sheet"":""Table 1, PDF page 28, printed page 22"",""source_cell"":""year column 2027"",""method"":""Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model"",""fr_id"":""FR1""}"
nonoil_gdp_real_growth_market,Non-oil market GDP versus published basic-price VA growth,imf_articleiv_benchmark,nonoil_realg,2028,3.5,%,%,IMF published projection,true,sources/imf/1azeea2026001.pdf,"Table 1, PDF page 28, printed page 22",year column 2028,,Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model,volume growth,IMF nonhydrocarbon GDP classification,signed change,market_nonoil_growth,IMF_26_112_released_2026_05_26,annual volume growth,"Published Table 1 reference; 2025 staff estimate, 2026–2031 projections. No separate IMF engine was supplied.","Ministry macro and CAEM target non-oil market-price GDP including net taxes. The Oxlon FR2 published forecast convention is non-oil basic-price VA growth, with a separately documented production classification. The IMF nonhydrocarbon reference requires its own classification check. Agreement in the historical headline cannot establish equal forecast weighting or coverage.","{""model_id"":""imf_articleiv_benchmark"",""scenario_id"":""Table1"",""vintage_id"":""IMF_26_112_released_2026_05_26"",""series_id"":""nonoil_realg"",""concept"":""Non-oil sector real growth (IMF definition)"",""unit"":""%"",""frequency"":""annual"",""year"":2028,""value"":3.5,""status"":""published_benchmark_projection"",""data_status"":""IMF published projection"",""source_file"":""sources/imf/1azeea2026001.pdf"",""source_sheet"":""Table 1, PDF page 28, printed page 22"",""source_cell"":""year column 2028"",""method"":""Direct Table 1 transcription; report completed 2026-03-26; released 2026-05-26; not an executable IMF model"",""fr_id"":""FR1""}"
